id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,availability_category,review_activity,host_type
1651425766372437283,"Albany Value Stay | Near Universities, Hospitals",744091135,RedAwning Vacation Rentals,TENTH WARD,42.6618,-73.7901,Entire home/apt,442.0,1.0,2,2026-05-31,2.0,1,35,2,Low availability,Low review activity,Single-listing host
1654602103016800086,New Modern 2 Bedroom on the Park,206292817,Eugene,SIXTH WARD,42.65356,-73.76744,Entire home/apt,132.0,3.0,5,2026-06-10,2.68,2,335,5,High availability,Low review activity,Multi-listing host
1656831350453126762,Beautiful Center Square garden apt w/ back patio.,754206433,Laura,SIXTH WARD,42.65189235609319,-73.76530665904284,Entire home/apt,125.0,1.0,14,2026-06-08,7.12,1,315,14,High availability,Medium review activity,Single-listing host
1666864619234503961,"Room in Albany, close to Albany Medical Center",32379616,Fabiola,TENTH WARD,42.66007822216503,-73.78203276840343,Private room,45.0,28.0,0,,0.0,8,361,0,High availability,No reviews,Multi-listing host
1668908560677750116,Central Albany Home with Breakfast Next Downtown,466790114,⁨Premier Stay Co.⁩,TWELFTH WARD,42.68228286242759,-73.7850314479938,Entire home/apt,89.0,1.0,1,2026-06-16,1.0,29,365,1,High availability,Low review activity,Multi-listing host
1671317227436920290,Larson Checkered,233515764,Etem,SIXTH WARD,42.65340967092361,-73.76791194418492,Entire home/apt,124.0,2.0,4,2026-05-26,2.73,8,244,4,High availability,Low review activity,Multi-listing host
1672441057520964004,Rowhouse 18 - 1BDR Park South,37769478,Erion,SIXTH WARD,42.6536325,-73.7702348,Entire home/apt,208.0,1.0,1,2026-06-06,1.0,16,351,1,High availability,Low review activity,Multi-listing host
1674955979432338865,Modern Stay on a budget (ideal for students/profs),1674955863584597658,Jose,ELEVENTH WARD,42.66748,-73.77681,Private room,42.0,30.0,0,,0.0,1,163,0,Medium availability,No reviews,Single-listing host
1676923223760898823,"Serene and Cozy: Clean, Cozy Contemporary Living",1676922675439893386,Janelle,FIRST WARD,42.6378758,-73.7594293,Entire home/apt,224.0,1.0,2,2026-06-07,2.0,1,362,2,High availability,Low review activity,Single-listing host
1679219922725006473,Central Albany Room with Breakfast,466790114,⁨Premier Stay Co.⁩,ELEVENTH WARD,42.68014,-73.78438,Entire home/apt,96.0,1.0,3,2026-05-29,2.73,29,362,3,High availability,Low review activity,Multi-listing host
1679228557851315055,Modern Albany Home with Breakfast Next Downtown,466790114,⁨Premier Stay Co.⁩,ELEVENTH WARD,42.6814,-73.7843,Entire home/apt,97.0,1.0,1,2026-05-17,1.0,29,364,1,High availability,Low review activity,Multi-listing host
1679242514590955763,Albany Marvelous Room with Breakfast Next Downtown,466790114,⁨Premier Stay Co.⁩,ELEVENTH WARD,42.68033,-73.78411,Entire home/apt,91.0,1.0,0,,0.0,29,358,0,High availability,No reviews,Multi-listing host
1680030011428536341,Location is prime! King & Full bed! Sleeps 4 cozy,107206246,Furdowse,FOURTEENTH WARD,42.65883,-73.80162,Entire home/apt,200.0,1.0,0,,0.0,2,361,0,High availability,No reviews,Multi-listing host
1681402940853722722,Two-bedroom apartment in beautiful Center Square,167102397,Nathan,SIXTH WARD,42.65293,-73.76674,Entire home/apt,206.0,1.0,4,2026-06-08,3.64,2,209,4,High availability,Low review activity,Multi-listing host
1681915932025735153,Perfect Albany Getaway Near Hospitals & Downtown,512736975,Miguelino,TENTH WARD,42.66096,-73.77585,Entire home/apt,149.0,1.0,0,,0.0,2,193,0,High availability,No reviews,Multi-listing host
1689544536474585971,Great spot in Albany,3073250,Dan,SIXTH WARD,42.6512308,-73.76244630000001,Entire home/apt,213.0,1.0,0,,0.0,1,319,0,High availability,No reviews,Single-listing host
1697861560802480129,AMC Cozy Bedroom,522436003,Adriana,SIXTH WARD,42.6538498,-73.77216,Private room,115.0,2.0,0,,0.0,6,359,0,High availability,No reviews,Multi-listing host
1697894513901184937,MC Washington Park,522436003,Adriana,SIXTH WARD,42.6538498,-73.77216,Private room,86.0,2.0,0,,0.0,6,362,0,High availability,No reviews,Multi-listing host
1701482737257369614,Serenity Room,32379616,Fabiola,THIRD WARD,42.66314603900656,-73.7684582494418,Private room,45.0,28.0,0,,0.0,8,365,0,High availability,No reviews,Multi-listing host
